交易币对,买入时间,买入价格,买入数量,卖出时间,卖出价格,卖出数量,USDT Value,Fees,PnL,总资金,PnL Ratio,单笔收益率
XLM_USDT,2020-01-18 10:00:00+00:00,0.06457,23660.859773399578,2020-01-21 00:00:00+00:00,0.06269,23660.859773399578,1527.7817155684108,3.0110810147628304,-47.49,14432.19,-0.33%,-3.11%
XRP_USDT,2020-01-18 15:00:00+00:00,0.24661,6194.513350621849,2020-01-21 00:00:00+00:00,0.23253,6194.513350621849,1527.628937396854,2.9680391268169526,-90.19,14342.01,-0.63%,-5.90%
ADA_USDT,2020-01-19 01:00:00+00:00,0.04567,33317.845952212294,2020-01-22 00:00:00+00:00,0.04619,33317.845952212294,1521.6260246375355,3.0605773291699574,14.26,14356.27,0.10%,0.94%
ADA_USDT,2020-01-27 18:00:00+00:00,0.04793,30134.85184345527,2020-01-30 00:00:00+00:00,0.0534,30134.85184345527,1444.3634488568111,3.053564537297323,161.78,14518.06,1.11%,11.20%
EOS_USDT,2020-01-28 01:00:00+00:00,4.1085,351.5197791193685,2020-01-31 00:00:00+00:00,4.3163,351.5197791193685,1444.2190125119255,2.961483835124856,70.08,14588.14,0.48%,4.85%
TRX_USDT,2020-01-28 11:00:00+00:00,0.01812,79695.06570699086,2020-01-31 00:00:00+00:00,0.01946,79695.06570699086,1444.0745906106745,2.9949405692687168,103.80,14691.94,0.71%,7.19%
ETC_USDT,2020-01-29 05:00:00+00:00,11.9777,120.551540208188,2020-02-01 00:00:00+00:00,11.468,120.551540208188,1443.9301831516134,2.8264152462591134,-64.27,14627.66,-0.44%,-4.45%
ZEC_USDT,2020-01-30 03:00:00+00:00,65.62,22.25096973457519,2020-02-02 00:00:00+00:00,64.48,22.25096973457519,1460.1086339828241,2.8948511624682327,-28.26,14599.40,-0.19%,-1.94%
LINK_USDT,2020-01-30 12:00:00+00:00,2.9272,498.7075112247589,2020-02-02 00:00:00+00:00,2.7875,498.7075112247589,1459.8166268571142,2.84996381439613,-72.52,14526.88,-0.50%,-4.97%
LTC_USDT,2020-01-30 12:00:00+00:00,63.45,23.00965521070805,2020-02-02 00:00:00+00:00,69.39,23.00965521070805,1459.9626231194259,3.0566025981904574,133.62,14660.51,0.91%,9.15%
ETH_USDT,2020-01-30 16:00:00+00:00,177.73,8.212854583888081,2020-02-02 00:00:00+00:00,181.56,8.212854583888081,1459.6706451944285,2.9507965234451485,28.50,14689.01,0.19%,1.95%
BNB_USDT,2020-01-30 20:00:00+00:00,18.5033,78.87915550901239,2020-02-02 00:00:00+00:00,18.0908,78.87915550901239,1459.524678129909,2.8865117046123507,-35.42,14653.59,-0.24%,-2.43%
ADA_USDT,2020-02-02 03:00:00+00:00,0.05715,25793.435633963127,2020-02-05 00:00:00+00:00,0.05622,25793.435633963127,1474.0948464809926,2.9242017978223998,-26.91,14626.67,-0.18%,-1.83%
ETH_USDT,2020-02-02 06:00:00+00:00,186.04,7.9227447699223,2020-02-05 00:00:00+00:00,189.63,7.9227447699223,1473.9474369963445,2.9763375277167103,25.47,14652.14,0.17%,1.73%
XRP_USDT,2020-02-02 11:00:00+00:00,0.25484,5783.236706375156,2020-02-05 00:00:00+00:00,0.2741,5783.236706375156,1473.800042252645,3.058985223470075,108.33,14760.47,0.73%,7.35%
LTC_USDT,2020-02-02 12:00:00+00:00,72.42,20.348697352228932,2020-02-05 00:00:00+00:00,68.4,20.348697352228932,1473.6526622484193,2.865503561140879,-84.67,14675.80,-0.58%,-5.75%
TRX_USDT,2020-02-02 12:00:00+00:00,0.01957,75294.0877354213,2020-02-05 00:00:00+00:00,0.01939,75294.0877354213,1473.505296982195,2.933457658172014,-16.49,14659.31,-0.11%,-1.12%
MATIC_USDT,2020-02-02 16:00:00+00:00,0.01922,76657.54143873551,2020-02-05 00:00:00+00:00,0.02091,76657.54143873551,1473.3579464524967,3.076267137936456,126.47,14785.79,0.86%,8.58%
XMR_USDT,2020-02-03 11:00:00+00:00,77.44,19.023897348371012,2020-02-06 00:00:00+00:00,76.62,19.023897348371012,1473.210610657851,2.9308216254900388,-18.53,14767.26,-0.13%,-1.26%
ICX_USDT,2020-02-03 15:00:00+00:00,0.3674,4009.4264822993614,2020-02-06 00:00:00+00:00,0.4213,4009.4264822993614,1473.0632895967854,3.162234666589508,212.95,14980.20,1.42%,14.46%
XLM_USDT,2020-02-04 18:00:00+00:00,0.06637,22192.496357809647,2020-02-07 00:00:00+00:00,0.07146,22192.496357809647,1472.9159832678263,3.0587917729969036,109.90,15090.10,0.73%,7.46%
XRP_USDT,2020-02-05 04:00:00+00:00,0.27955,5318.809145216416,2020-02-08 00:00:00+00:00,0.2754,5318.809145216416,1486.8730965452494,2.9516731351378507,-25.02,15065.08,-0.17%,-1.68%
TRX_USDT,2020-02-05 06:00:00+00:00,0.01997,74447.89230023007,2020-02-08 00:00:00+00:00,0.02173,74447.89230023007,1486.7244092355947,3.1044771089195944,127.92,15193.00,0.84%,8.60%
BNB_USDT,2020-02-05 09:00:00+00:00,18.8531,78.85046686193098,2020-02-08 00:00:00+00:00,21.48,78.85046686193098,1486.575736794671,3.180283764988949,203.95,15396.95,1.32%,13.72%
BCH_USDT,2020-02-05 10:00:00+00:00,418.13,3.554584546703345,2020-02-08 00:00:00+00:00,437.36,3.554584546703345,1486.2784365130697,3.0409115338592447,65.31,15462.27,0.42%,4.39%
ETH_USDT,2020-02-05 10:00:00+00:00,195.19,7.615282951078395,2020-02-08 00:00:00+00:00,221.19,7.615282951078395,1486.427079220992,3.1708515151700225,194.83,15657.09,1.24%,13.11%
EOS_USDT,2020-02-05 11:00:00+00:00,4.4727,332.26682063841054,2020-02-08 00:00:00+00:00,4.5687,332.26682063841054,1486.1298086694187,3.004157232120125,28.89,15685.99,0.18%,1.94%
ADA_USDT,2020-02-05 11:00:00+00:00,0.05868,24417.47721379364,2020-02-08 00:00:00+00:00,0.05922,24417.47721379364,1432.817562905411,2.8788205635061157,10.31,15696.29,0.07%,0.72%
ETC_USDT,2020-02-06 03:00:00+00:00,12.9778,116.01109344317427,2020-02-09 00:00:00+00:00,11.9705,116.01109344317427,1505.5687684868271,2.8942795625483453,-119.75,15576.54,-0.77%,-7.95%
LTC_USDT,2020-02-06 03:00:00+00:00,74.22,20.283187976421164,2020-02-09 00:00:00+00:00,77.27,20.283187976421164,1505.4182116099787,3.072700146548042,58.79,15635.33,0.38%,3.91%
MATIC_USDT,2020-02-07 00:00:00+00:00,0.02471,61368.07215119263,2020-02-10 00:00:00+00:00,0.02208,61368.07215119263,1516.4050628559698,2.8714120959543035,-164.27,15471.06,-1.06%,-10.83%
LINK_USDT,2020-02-08 00:00:00+00:00,3.316,475.8598628384231,2020-02-11 00:00:00+00:00,3.3811,475.8598628384231,1577.951305172211,3.186881087415203,27.79,15498.86,0.18%,1.76%
EOS_USDT,2020-02-08 08:00:00+00:00,4.7587,331.5266208608842,2020-02-11 00:00:00+00:00,4.8451,331.5266208608842,1577.6357306906896,3.1839153614237596,25.46,15524.32,0.16%,1.61%
ETH_USDT,2020-02-08 08:00:00+00:00,225.12,7.008677638777957,2020-02-11 00:00:00+00:00,220.49,7.008677638777957,1577.7935100416937,3.1231368426158457,-35.57,15488.74,-0.23%,-2.25%
BCH_USDT,2020-02-09 03:00:00+00:00,458.4,3.4286277110274828,2020-02-12 00:00:00+00:00,473.51,3.4286277110274828,1571.682942734998,3.1951724501836214,48.61,15537.35,0.31%,3.09%
BNB_USDT,2020-02-09 03:00:00+00:00,23.39,67.18793392221994,2020-02-12 00:00:00+00:00,25.78,67.18793392221994,1571.5257744407245,3.303630710955555,157.28,15694.63,1.00%,10.01%
XRP_USDT,2020-02-09 06:00:00+00:00,0.28519,5509.90084457127,2020-02-12 00:00:00+00:00,0.28527,5509.90084457127,1571.3686218632804,3.1431780357941266,-2.70,15691.93,-0.02%,-0.17%
XLM_USDT,2020-02-09 07:00:00+00:00,0.07337,21412.76221688148,2020-02-12 00:00:00+00:00,0.07557,21412.76221688148,1571.0543638525944,3.1892168045823275,43.92,15735.85,0.28%,2.80%
LTC_USDT,2020-02-09 07:00:00+00:00,77.92,20.16441844200583,2020-02-12 00:00:00+00:00,78.03,20.16441844200583,1571.2114850010942,3.1446410560308093,-0.93,15734.92,-0.01%,-0.06%
LINK_USDT,2020-02-11 09:00:00+00:00,3.5881,433.8962457643718,2020-02-14 00:00:00+00:00,3.8527,433.8962457643718,1556.8631194271425,3.228535185483538,111.58,15846.50,0.70%,7.17%
XTZ_USDT,2020-02-11 13:00:00+00:00,2.7405,568.0377424248128,2020-02-14 00:00:00+00:00,3.1096,568.0377424248128,1556.7074331151994,3.323077596959397,206.34,16052.84,1.29%,13.25%
EOS_USDT,2020-02-11 15:00:00+00:00,5.172,300.9574173186172,2020-02-14 00:00:00+00:00,5.4184,300.9574173186172,1556.5517623718881,3.187259432371084,70.97,16123.81,0.44%,4.56%
ETH_USDT,2020-02-11 16:00:00+00:00,231.54,6.721931878706275,2020-02-14 00:00:00+00:00,268.08,6.721931878706275,1556.396107195651,3.358411605239229,242.26,16366.07,1.48%,15.57%
ZEC_USDT,2020-02-12 00:00:00+00:00,74.28,21.288738869457124,2020-02-15 00:00:00+00:00,72.4,21.288738869457124,1581.3275232232752,3.1226322173719714,-43.15,16322.92,-0.26%,-2.73%
ADA_USDT,2020-02-12 00:00:00+00:00,0.06441,24555.87387321956,2020-02-15 00:00:00+00:00,0.07083,24555.87387321956,1581.6438361740718,3.320936382614213,154.33,16477.25,0.94%,9.76%
ONT_USDT,2020-02-12 00:00:00+00:00,1.0038,1384.6459582934922,2020-02-15 00:00:00+00:00,1.0848,1384.6459582934922,1389.9076129350076,2.8919715484916293,109.26,16586.52,0.66%,7.86%
XLM_USDT,2020-02-12 01:00:00+00:00,0.07573,20874.86032489836,2020-02-15 00:00:00+00:00,0.08741,20874.86032489836,1580.8531724045529,3.405524713403919,240.41,16826.93,1.43%,15.21%
BCH_USDT,2020-02-12 01:00:00+00:00,469.88,3.365049354028588,2020-02-15 00:00:00+00:00,490.52,3.365049354028588,1581.169390470953,3.2317933996090558,66.22,16893.15,0.39%,4.19%
NEO_USDT,2020-02-12 01:00:00+00:00,14.246,110.97931163357477,2020-02-15 00:00:00+00:00,16.639,110.97931163357477,1581.0112735319062,3.4275960398029564,262.15,17155.30,1.53%,16.58%
TRX_USDT,2020-02-14 03:00:00+00:00,0.02591,63467.10567853595,2020-02-17 00:00:00+00:00,0.02187,63467.10567853595,1644.4327081308663,3.0324583093204476,-259.44,16895.86,-1.54%,-15.78%
LINK_USDT,2020-02-14 14:00:00+00:00,4.2924,383.0650137126208,2020-02-17 00:00:00+00:00,4.4955,383.0650137126208,1644.2682648600533,3.36633703400514,74.43,16970.29,0.44%,4.53%
ETH_USDT,2020-02-14 16:00:00+00:00,277.78,5.918726467109106,2020-02-17 00:00:00+00:00,255.74,5.918726467109106,1644.1038380335674,3.1577589447320507,-133.61,16836.69,-0.79%,-8.13%
VET_USDT,2020-02-14 20:00:00+00:00,0.008251,199241.23471697536,2020-02-17 00:00:00+00:00,0.007023,199241.23471697536,1643.9394276497637,3.0432106190670822,-247.71,16588.97,-1.49%,-15.07%
XLM_USDT,2020-02-15 01:00:00+00:00,0.08553,20168.129741462057,2020-02-18 00:00:00+00:00,0.07173,20168.129741462057,1724.9801367872496,3.171640083142323,-281.49,16307.48,-1.73%,-16.32%
XRP_USDT,2020-02-15 01:00:00+00:00,0.33605,5133.618961620159,2020-02-18 00:00:00+00:00,0.28334,5133.618961620159,1725.1526520524546,3.1797122486379106,-273.77,16033.71,-1.71%,-15.87%
XTZ_USDT,2020-02-19 08:00:00+00:00,3.686,437.778495154676,2020-02-22 00:00:00+00:00,3.4706,437.778495154676,1613.6515331401358,3.133005578423954,-97.43,15936.28,-0.61%,-6.04%
ALGO_USDT,2020-02-24 12:00:00+00:00,0.4876,3289.393937236796,2020-02-26 00:00:00+00:00,0.3942,3289.393937236796,1603.9084837966616,2.9005875738554066,-310.13,15626.15,-1.98%,-19.34%
BNB_USDT,2020-04-18 02:00:00+00:00,15.9857,98.39390740883944,2020-04-20 00:00:00+00:00,16.1986,98.39390740883944,1572.8954856654846,3.166739034218311,17.78,15643.93,0.11%,1.13%
ETH_USDT,2020-04-18 12:00:00+00:00,178.55,8.80839090516336,2020-04-20 00:00:00+00:00,182.21,8.80839090516336,1572.738196116918,3.177715102946734,29.06,15672.99,0.19%,1.85%
ZEC_USDT,2020-04-18 13:00:00+00:00,42.22,37.239848930332926,2020-04-20 00:00:00+00:00,46.96,37.239848930332926,1572.266421838656,3.3210497276070905,173.20,15846.19,1.09%,11.02%
LINK_USDT,2020-04-18 13:00:00+00:00,3.685,426.7519463493369,2020-04-20 00:00:00+00:00,3.6625,426.7519463493369,1572.5809222973064,3.135559925801753,-12.74,15833.45,-0.08%,-0.81%
XTZ_USDT,2020-04-18 13:00:00+00:00,2.24,701.974850091552,2020-04-20 00:00:00+00:00,2.2907,701.974850091552,1572.4236642050764,3.1804374533097945,32.41,15865.86,0.20%,2.06%
ADA_USDT,2020-04-18 22:00:00+00:00,0.0366,42953.8031474446,2020-04-20 00:00:00+00:00,0.03594,42953.8031474446,1572.1091951964725,3.115868880315631,-31.47,15834.39,-0.20%,-2.00%
XLM_USDT,2020-04-22 12:00:00+00:00,0.05349,29794.727687586717,2020-04-25 00:00:00+00:00,0.06086,29794.727687586717,1593.7199840090136,3.407027111075541,216.18,16050.57,1.35%,13.56%
ADA_USDT,2020-04-23 01:00:00+00:00,0.03761,42366.42531107184,2020-04-26 00:00:00+00:00,0.04267,42366.42531107184,1593.401255949412,3.4011766239728467,210.97,16261.55,1.30%,13.24%
XTZ_USDT,2020-04-23 01:00:00+00:00,2.369,672.6722718491399,2020-04-26 00:00:00+00:00,2.8562,672.6722718491399,1593.5606120106124,3.5148471548661258,324.21,16585.76,1.95%,20.35%
DASH_USDT,2020-04-23 14:00:00+00:00,82.61,19.28245107581492,2020-04-26 00:00:00+00:00,86.13,19.28245107581492,1592.9232833730705,3.25372079453301,64.62,16650.38,0.39%,4.06%
ETH_USDT,2020-04-23 14:00:00+00:00,189.25,8.418715539359665,2020-04-26 00:00:00+00:00,195.47,8.418715539359665,1593.2419158238167,3.2388482423024505,49.13,16699.50,0.29%,3.08%
LINK_USDT,2020-04-23 14:00:00+00:00,3.8286,416.10055676545846,2020-04-26 00:00:00+00:00,3.8007,416.10055676545846,1593.0825916322342,3.174555977730712,-14.78,16684.72,-0.09%,-0.93%
TRX_USDT,2020-04-24 01:00:00+00:00,0.01401,113687.65103816798,2020-04-27 00:00:00+00:00,0.01432,113687.65103816798,1592.7639910447335,3.220771153911299,32.02,16716.74,0.19%,2.01%
MATIC_USDT,2020-04-26 13:00:00+00:00,0.01593,105341.48300429677,2020-04-29 00:00:00+00:00,0.01559,105341.48300429677,1678.0898242584474,3.320363544295434,-39.14,16677.61,-0.23%,-2.33%
ETC_USDT,2020-04-26 13:00:00+00:00,6.0979,275.2189524300906,2020-04-29 00:00:00+00:00,6.1348,275.2189524300906,1678.2576500234495,3.3666708793915694,6.79,16684.40,0.04%,0.40%
ETH_USDT,2020-04-26 13:00:00+00:00,199.13,8.42963567472454,2020-04-29 00:00:00+00:00,196.61,8.42963567472454,1678.5933519078976,3.3359440219154894,-24.58,16659.82,-0.15%,-1.46%
ADA_USDT,2020-04-26 13:00:00+00:00,0.04459,37641.29833085236,2020-04-29 00:00:00+00:00,0.0468,37641.29833085236,1678.4254925727066,3.4400382544565975,79.75,16739.56,0.48%,4.75%
TRX_USDT,2020-04-27 01:00:00+00:00,0.01438,116918.18718650336,2020-04-30 00:00:00+00:00,0.01638,116918.18718650336,1681.2835317419183,3.596403437856843,230.24,16969.80,1.36%,13.69%
XLM_USDT,2020-04-27 22:00:00+00:00,0.06812,24678.734635771343,2020-04-30 00:00:00+00:00,0.07269,24678.734635771343,1681.115403388744,3.475012624062963,109.31,17079.11,0.64%,6.50%
XRP_USDT,2020-04-28 09:00:00+00:00,0.20551,8179.394150398545,2020-05-01 00:00:00+00:00,0.21377,8179.394150398545,1680.947291848405,3.429456379379102,64.13,17143.24,0.37%,3.82%
ETC_USDT,2020-04-29 04:00:00+00:00,6.3221,266.32489810893526,2020-05-02 00:00:00+00:00,6.6526,266.32489810893526,1683.7326383344996,3.4554856554940026,84.56,17227.81,0.49%,5.02%
ETH_USDT,2020-04-29 06:00:00+00:00,205.47,8.193723001268634,2020-05-02 00:00:00+00:00,212.83,8.193723001268634,1683.5642650706661,3.4274343314306694,56.88,17284.69,0.33%,3.38%
EOS_USDT,2020-04-29 06:00:00+00:00,2.8121,598.6259054244723,2020-05-02 00:00:00+00:00,2.8755,598.6259054244723,1683.3959086441587,3.4047446996922295,34.55,17319.23,0.20%,2.05%
ADA_USDT,2020-04-29 09:00:00+00:00,0.04849,34712.88036818508,2020-05-02 00:00:00+00:00,0.05081,34712.88036818508,1683.2275690532942,3.4469890205607783,77.09,17396.32,0.44%,4.58%
BNB_USDT,2020-04-29 10:00:00+00:00,16.8086,100.13084053974688,2020-05-02 00:00:00+00:00,17.4755,100.13084053974688,1683.0592462963893,3.4328957501487354,63.34,17459.67,0.36%,3.76%
ONT_USDT,2020-04-29 12:00:00+00:00,0.5054,3329.819826616066,2020-05-02 00:00:00+00:00,0.5023,3329.819826616066,1682.8909403717596,3.3554594392810095,-13.68,17445.99,-0.08%,-0.81%
TRX_USDT,2020-04-30 01:00:00+00:00,0.01646,104303.88015638024,2020-05-03 00:00:00+00:00,0.01649,104303.88015638024,1716.8418673740186,3.4368128511527285,-0.31,17445.68,-0.00%,-0.02%
XLM_USDT,2020-04-30 01:00:00+00:00,0.07315,23472.502648405894,2020-05-03 00:00:00+00:00,0.07588,23472.502648405894,1717.0135687308914,3.4981070696919314,60.58,17506.26,0.35%,3.53%
DASH_USDT,2020-04-30 01:00:00+00:00,87.6,19.596691588895904,2020-05-03 00:00:00+00:00,83.63,19.596691588895904,1716.670183187281,3.3555415007666456,-81.15,17425.11,-0.47%,-4.73%
ETC_USDT,2020-05-02 15:00:00+00:00,7.0353,249.3659555530175,2020-05-05 00:00:00+00:00,7.2804,249.3659555530175,1754.364307102144,3.569848209910333,57.55,17482.66,0.33%,3.28%
MATIC_USDT,2020-05-03 00:00:00+00:00,0.01713,102312.66172760622,2020-05-06 00:00:00+00:00,0.01677,102312.66172760622,1752.6158953938943,3.468399232565851,-40.30,17442.36,-0.23%,-2.30%
MATIC_USDT,2020-05-06 14:00:00+00:00,0.01796,97690.2121842298,2020-05-09 00:00:00+00:00,0.01815,97690.2121842298,1754.516210828767,3.5275935619725383,15.03,17457.39,0.09%,0.86%
NEO_USDT,2020-05-08 00:00:00+00:00,10.068,174.24918148665915,2020-05-11 00:00:00+00:00,9.818,174.24918148665915,1754.3407592076842,3.465119223043704,-47.03,17410.36,-0.27%,-2.68%
VET_USDT,2020-05-09 00:00:00+00:00,0.004907,357824.3593699103,2020-05-12 00:00:00+00:00,0.0041,357824.3593699103,1755.84413142815,3.2229240048447823,-291.99,17118.38,-1.71%,-16.63%
BAT_USDT,2020-05-09 00:00:00+00:00,0.2538,6917.527766016576,2020-05-12 00:00:00+00:00,0.1844,6917.527766016576,1755.668547015007,3.031260667068464,-483.11,16635.27,-2.90%,-27.52%
BCH_USDT,2020-05-09 06:00:00+00:00,270.11,6.49917803917036,2020-05-12 00:00:00+00:00,235.11,6.49917803917036,1755.492980160306,3.2835147289496494,-230.75,16404.51,-1.41%,-13.14%
LINK_USDT,2020-05-09 09:00:00+00:00,4.1246,425.5727660530208,2020-05-12 00:00:00+00:00,3.5759,425.5727660530208,1755.3174308622897,3.2771230849912865,-236.79,16167.72,-1.46%,-13.49%
MATIC_USDT,2020-05-13 14:00:00+00:00,0.01887,86224.32286636365,2020-05-16 00:00:00+00:00,0.0191,86224.32286636365,1627.0529724882822,3.273937539235828,16.56,16184.28,0.10%,1.02%
ZEC_USDT,2020-05-18 00:00:00+00:00,49.35,33.00321657872917,2020-05-21 00:00:00+00:00,48.63,33.00321657872917,1628.7087381602848,3.2336551603838846,-27.00,16157.29,-0.17%,-1.66%
ADA_USDT,2020-05-18 03:00:00+00:00,0.05452,29870.613853383507,2020-05-21 00:00:00+00:00,0.05744,29870.613853383507,1628.5458672864688,3.3443139270248174,83.88,16241.16,0.52%,5.15%
MATIC_USDT,2020-05-19 07:00:00+00:00,0.02171,75006.12679409214,2020-05-22 00:00:00+00:00,0.01905,75006.12679409214,1628.3830126997404,3.0572497281271964,-202.57,16038.59,-1.26%,-12.44%
OMG_USDT,2020-05-20 01:00:00+00:00,1.1742,1386.6634086173317,2020-05-23 00:00:00+00:00,1.88,1386.6634086173317,1628.2201743984708,4.235147382599054,974.47,17013.06,5.73%,59.85%
ADA_USDT,2020-05-21 01:00:00+00:00,0.05724,28547.71608288529,2020-05-24 00:00:00+00:00,0.05527,28547.71608288529,1634.071268584354,3.2119035364854236,-59.45,16953.61,-0.35%,-3.64%
THETA_USDT,2020-05-21 02:00:00+00:00,0.30741,5315.077133006393,2020-05-24 00:00:00+00:00,0.32162,5315.077133006393,1633.9078614574953,3.3433429689750116,72.18,17025.79,0.42%,4.42%
TFUEL_USDT,2020-05-24 00:00:00+00:00,0.01081,158451.43966069396,2020-05-27 00:00:00+00:00,0.013545,158451.43966069396,1712.8600627321016,3.859084812936201,429.51,17455.30,2.46%,25.08%
THETA_USDT,2020-05-24 01:00:00+00:00,0.32608,5252.357632255362,2020-05-27 00:00:00+00:00,0.39324,5252.357632255362,1712.6887767258283,3.778125892033927,348.97,17804.27,1.96%,20.38%
VET_USDT,2020-05-25 07:00:00+00:00,0.004819,355367.8165279426,2020-05-28 00:00:00+00:00,0.004919,355367.8165279426,1712.5175078481554,3.460571797349105,32.08,17836.35,0.18%,1.87%
IOST_USDT,2020-05-26 00:00:00+00:00,0.004753,360266.4119708333,2020-05-29 00:00:00+00:00,0.004538,360266.4119708333,1712.3462560973708,3.3472352336210127,-80.80,17755.54,-0.46%,-4.72%
MATIC_USDT,2020-05-26 10:00:00+00:00,0.02297,74539.61782637185,2020-05-29 00:00:00+00:00,0.02517,74539.61782637185,1712.1750214717613,3.588337202161541,160.40,17915.94,0.90%,9.37%
COS_USDT,2020-05-26 17:00:00+00:00,0.01163,147205.83009197027,2020-05-29 00:00:00+00:00,0.0094,147205.83009197027,1712.0038039696142,3.095738606834135,-331.36,17584.58,-1.88%,-19.36%
THETA_USDT,2020-05-27 10:00:00+00:00,0.47763,3747.718401289895,2020-05-30 00:00:00+00:00,0.30097,3747.718401289895,1790.0227400080926,2.917973547244313,-664.99,16919.59,-3.93%,-37.15%
VET_USDT,2020-05-28 05:00:00+00:00,0.0053,338343.888768004,2020-05-31 00:00:00+00:00,0.006103,338343.888768004,1793.2226104704214,3.858135363621549,267.83,17187.42,1.56%,14.94%
ADA_USDT,2020-05-28 12:00:00+00:00,0.05803,30898.557439417094,2020-05-31 00:00:00+00:00,0.07608,30898.557439417094,1793.043288209374,4.143805538200227,553.58,17740.99,3.12%,30.87%
MATIC_USDT,2020-05-29 15:00:00+00:00,0.02681,65953.02473846941,2020-06-01 00:00:00+00:00,0.02096,65953.02473846941,1768.200593238365,3.150575991756684,-388.98,17352.02,-2.24%,-22.00%
ETH_USDT,2020-05-30 04:00:00+00:00,228.01,7.463285754226263,2020-06-02 00:00:00+00:00,246.75,7.463285754226263,1701.70378482113,3.5432695446764604,136.32,17488.34,0.78%,8.01%
ONT_USDT,2020-05-30 06:00:00+00:00,0.5488,3100.1520792296,2020-06-02 00:00:00+00:00,0.607,3100.1520792296,1701.3634610812044,3.5831557731735715,176.85,17665.18,1.00%,10.39%
XTZ_USDT,2020-05-30 06:00:00+00:00,2.9057,585.5847521914334,2020-06-02 00:00:00+00:00,2.9373,585.5847521914334,1701.533614442648,3.4215717070545457,15.08,17680.27,0.09%,0.89%
BNB_USDT,2020-05-31 00:00:00+00:00,17.8076,100.16468629579506,2020-06-03 00:00:00+00:00,17.2482,100.16468629579506,1783.6926676810003,3.511353209848133,-59.54,17620.72,-0.34%,-3.34%
ADA_USDT,2020-05-31 05:00:00+00:00,0.08009,22268.876244402956,2020-06-03 00:00:00+00:00,0.07951,22268.876244402956,1783.5142984142326,3.5541126486067114,-16.47,17604.25,-0.09%,-0.92%
TRX_USDT,2020-05-31 07:00:00+00:00,0.01703,104706.84752728668,2020-06-03 00:00:00+00:00,0.01629,104706.84752728668,1783.1576133896922,3.488832159609193,-80.97,17523.28,-0.46%,-4.54%
VET_USDT,2020-05-31 07:00:00+00:00,0.006457,276186.45609174395,2020-06-03 00:00:00+00:00,0.007243,276186.45609174395,1783.3359469843908,3.783754448456892,213.30,17736.58,1.20%,11.96%
LINK_USDT,2020-05-31 11:00:00+00:00,4.2762,416.9541409729089,2020-06-03 00:00:00+00:00,4.4445,416.9541409729089,1782.979297628353,3.6361319771824467,66.54,17803.12,0.37%,3.73%
NEO_USDT,2020-05-31 13:00:00+00:00,11.682,152.6109398817489,2020-06-03 00:00:00+00:00,12.108,152.6109398817489,1782.8009996985907,3.6306142597868067,61.38,17864.50,0.34%,3.44%
XLM_USDT,2020-06-02 00:00:00+00:00,0.07767,22881.89974754435,2020-06-05 00:00:00+00:00,0.08216,22881.89974754435,1777.2371533917697,3.6572140366500134,99.08,17963.58,0.55%,5.58%
ONT_USDT,2020-06-02 01:00:00+00:00,0.6123,2902.269197577055,2020-06-05 00:00:00+00:00,0.5955,2902.269197577055,1777.0594296764307,3.505360736833567,-52.26,17911.32,-0.29%,-2.94%
ZIL_USDT,2020-06-02 05:00:00+00:00,0.01812,98061.90528330368,2020-06-05 00:00:00+00:00,0.01686,98061.90528330368,1776.8817237334629,3.430205446809963,-126.99,17784.33,-0.71%,-7.15%
